119193,118920,13539,112584,38818,82932,90526,148510,132449,3270,62436
67638,119187,126717,143218,98838,8056,47510,134796,148288,126667,114385
63255,41310,144542,27455,115591,112584,80005,26014,146716,24521,56801
125820,116868,81946,43028,111935,54568,153337,210,46611,6783,82464
132142,12352,133028,118920,120302,18037,120305,45516,110985,126676,120305
25227,24742,4067,76036,67308,39188,13930,127211,47671,27455,133455
146716,42031,17573,54469,110204,32001,36618,112785,127910,120150,60477
126747,67010,126717,42031,131936,48808,89179,135221,67368,4509,134447
73087,110172,123866,126017,119828,53154,127188,141567,80773,114292,111935
111994,127211,11334,143218,40940,79985,126017,64659,99501,75750,56801
73369,60534,130758,47671,26014,18877,126667,47665,111873,107850,82932
12045,131936,130456,132436,43028,86634,142950,32525,120150,81802,137213
42031,146716,115288,118507,115591,150287,4682,143941,113788,82932,116448
120331,74671,108505,127062,24422,75432,72072,127620,125154,98580,89179
25670,26014,45516,121665,42247,28548,136322,11544,150287,109902,146716
42016,109925,11679,47510,36994,86730,127062,113950,32435,24742,64252
75415,86634,119985,128825,73770,82932,18877,121665,63255,75764,107908
33426,121661,119985,24963,76036,75927,114077,7381,108881,52380,105408
141179,146969,51661,134941,149842,107850,40134,153337,60753,129186,75435
127620,134073,73761,149778,134796,109203,121415,78847,29813,87160,64856
149778,12052,115288,11803,12109,19184,116706,135365,41310,81037,129046
100949,42016,91082,25227,42119,7381,131936,113031,63065,64252,120305
141290,11791,133028,13325,141874,153337,890,16339,112785,123966,129816
109203,126584,111658,54442,126671,134952,98349,110204,81037,132142,87160
40940,118327,127532,44169,86634,74908,119193,77571,45934,121474,89441
56465,81802,67638,146968,54626,123474,32525,134447,139769,111819,101112
48462,89704,4069,62446,56690,146716,139520,111935,890,72072,149778
118672,124509,126400,85817,113269,126720,67638,113030,32075,82919,10808
144179,144939,44803,44798,123474,104064,71937,108809,75927,146968,56465
141167,130218,135228,108505,67308,72134,142539,91159,29816,111873,123971
99436,47510,74382,93943,12537,60477,64366,67010,75420,121657,27455
47510,109468,11334,63471,130758,4067,113030,98667,116448,105917,53154
129090,66394,146969,56516,126429,144945,127620,64366,11268,39278,141179
124509,71937,140933,114879,35544,111873,72072,142539,39188,148288,129046
48808,12352,130921,129186,11200,67010,75764,81946,54568,127620,62446
130921,122620,129186,141567,29738,108809,90616,42040,127062,48462,89704
119187,98552,4509,127188,44169,136322,114077,110204,96166,43869,126671
132138,105912,134938,54469,26639,11803,132449,122360,22472,128477,87099
128482,21996,135225,148607,137170,26322,61668,119726,890,110172,39188
134938,82920,125286,12052,122360,127211,459,34258,141168,99093,146148
125819,56801,11198,66394,19758,54469,82919,53154,44169,88854,82919
86634,75415,52127,22472,56801,100949,119578,74391,122360,87099,111658
17573,111819,74393,113788,130689,132436,19758,65777,81802,87641,47665
126671,137724,39188,140933,24842,24963,42247,46726,54469,51157,122360
116448,139772,134447,13325,42031,65777,120300,111658,149842,60477,109925
116881,75927,111994,127532,10442,113788,98838,111396,144542,128482,123971
6783,111994,146968,11268,55832,74382,142671,86730,36302,111389,136323
77522,131985,134447,51118,85592,139769,24742,92366,63471,85426,54156
71885,4509,3271,90616,64856,127532,115925,36994,64631,51157,29816
96166,35544,74393,115925,16162,141876,123976,113031,119193,82464,124876
93075,65777,110985,36618,75929,81193,38818,123509,55123,80680,97585
87099,73174,135225,62436,91159,132449,39278,133028,50752,110985,40134
142672,72789,129046,153337,74393,36388,118327,118327,42247,45390,134447
210,13325,80005,39188,3270,48462,109925,107047,109203,122003,132436
46611,12352,44169,128477,45389,6856,123099,127648,123509,75927,132449
89704,63471,107598,4509,102092,64631,12352,129816,73369,3271,108302
88846,88854,79985,91755,42031,90616,114077,56690,60477,144477,144542
64252,45389,91228,890,141567,118920,142672,148028,49441,148610,56465
98838,126720,109203,82919,126667,67368,132142,67010,127532,98552,116706
91159,148610,84141,125813,54442,132774,113031,12109,66394,139772,10385
26014,114385,75927,146148,110172,88846,19184,11334,73174,109203,82464
24749,24742,139520,71514,134941,48462,133574,133574,77522,55231,88854
150287,75391,42761,139769,98667,142672,114292,125154,130456,86730,149842
98580,52127,129054,113950,82631,132962,132449,108809,146148,67010,6856
19184,130456,54156,125659,21400,50955,145756,123099,91755,98838,32326
11198,143941,81946,88846,120300,49062,133970,54156,116706,133574,48808
144945,87160,36144,132679,17573,54469,80680,24842,62165,11200,121658
51271,122625,129090,114069,56690,54568,123971,99093,41192,109543,32687
49062,74908,118671,108505,25227,144477,132142,101112,137213,93943,109203
87641,114062,74391,137212,107908,110985,137213,82920,22472,6443,101112
125286,11679,72612,92881,32525,125154,73087,110204,134938,107908,81802
55832,694,13325,85828,133970,1276,67638,137724,66394,85426,4232
127648,123099,78847,116881,64252,103523,128477,140933,12109,85592,10808
91755,109468,60534,75432,113788,11198,118920,14365,119726,77522,148510
94419,21400,111819,93943,132792,119939,24521,132784,108881,26639,114077
135228,81037,109203,96166,21996,77571,71937,84141,80680,29738,11803
89179,114062,4067,126584,24521,124509,108884,21996,98202,55231,68852
91205,148607,59454,129054,121661,64631,92881,71885,36618,47665,109543
126400,56465,51661,120150,153337,99393,127620,153337,25227,114062,12537
137170,121658,82919,84141,52127,62446,74671,122003,132142,97585,101112
79985,126400,41310,119187,132449,19412,125659,16339,98202,3271,39278
116868,18037,72612,98838,143218,136322,130456,101951,109543,74671,120300
34258,137170,141168,123966,149778,50445,77522,11775,129090,71937,104227
39607,113269,107805,54159,113788,52380,112584,33486,39359,44917,73174
121665,24842,92366,19412,34258,118223,47671,87160,148607,120302,113030
120330,32325,16162,45516,49441,12109,56465,6762,98838,73174,100949
75764,132792,4067,139772,92881,40940,114062,141876,3270,142950,39278
