106463,75937,97216,148216,92124,56798,126425,32800,51785,27552,17462
149623,98228,118988,93981,43860,119578,83439,123094,129742,111371,45517
144550,113970,71231,73343,109974,122153,120308,128816,139330,114974,122360
70206,142672,26169,98669,132042,63252,139330,126675,148535,107129,116237
64864,98251,122087,3720,127209,73175,145645,97373,11783,138017,24218
54626,6679,45523,130929,54158,131624,26906,97568,107129,86576,109958
47659,139330,59725,89860,89477,20818,126675,148114,132042,85419,47260
63292,127910,63805,126884,96902,54479,142574,99345,63757,128470,23063
40655,67368,120308,42016,15540,72607,24364,126319,20818,114070,19074
122798,111371,148535,1673,89477,111388,122087,97886,63292,129396,53727
142641,148606,131767,17637,89477,129694,85823,97568,38908,115930,17606
71231,96902,72136,73774,19074,11791,54033,145555,4101,9962,44849
56474,109974,146687,46525,110776,16747,55235,93981,119574,149623,38365
546,146343,143046,91081,23063,32332,112315,54033,46525,129395,122153
107589,123342,50276,97568,53154,124992,129742,68573,139330,85600,68891
78849,104282,73486,122354,52955,138211,35444,146687,145005,56471,68410
123342,107589,55290,106569,99411,143046,121589,76440,75866,114539,71251
68410,121591,121660,40236,123936,142579,12355,117610,49817,42234,36987
116549,27552,149623,133453,75937,11787,49407,24739,38887,56474,25234
55076,98302,77522,127066,120308,125617,80755,123342,132454,63252,149623
35444,96742,50276,112315,114036,138064,5158,26169,55830,98302,43860
118972,822,116237,81491,108472,56474,148535,126675,38908,26169,26655
138024,139524,47200,122798,49407,142672,70206,54158,128816,132790,97373
78843,149687,126241,32800,63252,116549,126229,130929,27552,120328,145457
114036,52448,144172,126224,92124,68891,56798,132420,1083,100949,44854
4777,51263,111658,129189,32755,73658,111388,4101,46930,29587,133545
27803,44951,49407,3720,32332,64993,107434,136994,148114,138210,112486
106568,122671,109681,120776,122473,134795,104282,100959,118504,80755,108472
108472,6762,96936,117160,29587,4522,95724,1673,53727,50447,54033
15540,139524,145058,121319,111388,127285,13747,131767,45519,47659,97845
59725,64078,54033,127542,148133,68573,148585,49407,127066,85823,131624
53154,113166,129694,19438,146343,26904,126425,127542,122087,29587,125002
154307,1673,9962,35444,114384,77522,47260,117610,77522,12355,19729
89477,138211,13748,68891,122645,83600,96742,145457,43860,59725,71251
42234,108464,44110,130133,146687,81491,78849,78834,49857,18124,98251
107129,26008,64553,36987,46525,133453,122353,118920,76440,109958,70005
16337,145777,109684,118920,98228,69744,122473,120776,52634,11783,138210
28241,144542,12484,126425,98553,93523,63626,12484,9553,89860,130133
96400,127285,62529,98669,5158,130929,11783,123342,51785,64252,106568
23063,111375,55290,51267,134934,89860,27856,38908,11794,68410,44849
85600,114391,11787,149687,43535,121589,108472,44854,145457,138017,134934
93716,60041,141167,132420,52646,144215,114399,107589,127910,123978,107589
26906,123978,54479,54438,99394,24745,96936,122799,52955,54158,127066
113166,81491,141594,126601,45517,126884,52647,51120,107589,64078,110172
109681,111375,62526,105196,1673,19074,46840,148532,49817,56645,126675
125617,113360,113166,38914,120308,147269,69825,9477,54033,97886,38887
129189,24739,111015,67368,122353,64861,134934,16747,9553,55290,142641
42018,114391,127542,59930,25234,108961,154307,46840,136994,142532,56552
84054,131444,78834,133443,51291,106463,105196,9477,98302,124424,54626
123978,26906,141168,62529,145005,17637,54158,106463,119574,44110,78843
115269,115262,144216,132141,46840,114539,127266,68410,54158,131624,16747
128500,38365,70206,64864,111375,96742,78843,56645,95309,54479,73774
98251,6679,146343,62191,125001,63805,107129,52448,125659,130133,78834
64553,144214,146343,42018,73175,116547,59725,11783,52448,14542,55240
68869,114399,98251,114391,138017,108464,98669,55290,75310,128816,105196
107434,148114,112315,56645,126585,54666,54626,546,91081,112315,140873
90804,123342,67368,85600,47659,132454,12530,123147,109684,52634,148133
127542,145457,27803,123964,54033,131923,47200,109684,45523,108472,115269
78852,69825,36987,132420,44951,40655,142672,126319,54667,147269,118504
1673,110172,63757,111221,55783,43021,19425,112315,55287,75417,126425
120328,38887,69002,123147,1673,19425,86576,108464,145730,92124,129374
12484,99394,148217,138211,127185,127285,69744,126669,113360,1083,16747
83600,63626,63292,101119,26017,54033,114036,16747,51120,11791,69001
68573,32332,108961,27552,63224,98302,123147,124424,45517,51918,91081
128759,60041,60753,6855,14542,42018,9553,148114,78849,24739,140873
127066,50276,56471,138210,54667,133294,127496,40655,15540,41812,9962
129694,122087,32800,98621,111371,115269,4101,142574,106568,129189,122360
89860,13748,131923,16337,109684,38914,132141,91455,127266,9553,68410
64252,132454,116526,117610,118920,123147,115262,127066,63252,110172,130016
114384,129920,145730,107129,140316,141569,78834,12484,117610,130016,128816
69002,43021,129920,45517,122473,55122,95724,141167,49817,133453,121319
72136,28241,132420,100835,64993,120320,13747,44822,123978,123832,4799
89848,13748,142532,109684,114539,115269,51918,109684,148606,17637,825
145005,47260,79606,49407,133294,126601,13748,53727,122798,85838,99411
97373,139330,127180,144172,80001,60041,75425,96400,26906,95309,40139
4799,56474,107129,69204,17462,49476,140316,73175,64993,131923,17606
69001,131767,42016,50447,12355,11783,52034,11204,122798,123094,38890
126778,106569,52647,122473,825,93981,51785,148216,73175,154307,63626
9887,97216,127542,122353,61591,44849,130132,93710,47659,26008,52634
148114,107434,142670,62592,120320,91459,29587,81491,50447,116468,11791
95309,75866,121660,60753,128470,110650,55240,126669,3779,135039,1673
6856,6855,96742,128759,51263,18876,56645,100949,129920,128835,6679
63805,56474,96946,115289,119578,141375,25029,128500,128816,136323,138064
148133,29587,11787,49857,129742,145058,64252,106463,4101,14542,124424
71251,101119,85490,41812,131923,26655,145058,133443,52634,99411,127185
127806,11794,135039,127209,100959,58061,129396,29587,83439,113360,125617
97845,146689,108961,46736,127185,122798,108525,83600,119027,132042,54475
138211,45523,122153,127066,145777,76440,95309,116549,29587,105196,52634
144214,112486,148216,148133,99394,106463,121319,109906,154307,44822,142672
108488,129742,126675,49476,38363,141561,106463,99389,124992,130929,126189
71096,109906,12530,49407,54475,63252,47200,145058,111221,91081,85419
68891,116240,15540,107434,107589,55783,126884,55122,141288,3779,144542
52647,115698,91459,91459,144172,62592,142574,145777,55240,146478,27803
96946,104284,140873,91459,60041,126319,111375,146478,38914,138210,99411
120320,138017,4511,98026,127285,131767,132775,27803,116526,129374,96936
115930,54666,51267,118920,109974,52634,145730,25234,98026,149623,96936
121589,51785,108488,54666,78852,93523,115930,51118,116468,129395,42234
98228,148217,11794,69744,27856,96742,9553,111388,138210,132790,104284
126669,108961,111375,139330,99395,142574,14744,145475,62529,50276,122087
44854,54626,141561,148213,89477,108961,109975,120776,14542,1673,134934
