72215,56034,106877,70403,120319,107583,63045,149750,42659,14581,126290
117610,96167,93986,38879,80519,112583,114533,69904,110764,80035,25668
54664,51274,111390,56693,139935,10682,13328,116457,6779,127268,128709
91102,91797,44800,995,45941,83437,25216,107257,123003,14737,122644
11772,1686,71694,129918,142084,130454,82631,132677,144600,53863,110439
52642,118277,50539,33426,72067,56800,116736,63626,70300,146070,129910
40123,45523,80402,30690,58115,142361,142511,128882,142539,20362,83600
27799,56693,118972,75379,97374,14542,7487,111994,207,40232,11779
83600,118499,40139,133545,110764,113030,97374,13804,44794,117886,45523
144810,67016,621,14572,135341,94803,148075,91182,126491,42044,142950
47192,6779,74391,113359,107129,84788,126666,123003,144469,26657,123003
56799,118972,136321,126290,120778,67660,112020,126290,94039,21231,56693
35204,149712,52000,111228,63626,71248,116736,14365,6779,41147,114199
87152,147020,53592,20361,110439,58115,4108,141293,45941,91797,123003
29721,42014,91182,14572,64594,119898,126512,11777,119725,87155,85488
40657,3598,126607,123003,64594,53863,69564,129374,52000,72476,141619
38833,63922,7487,126607,143319,129910,14315,38879,53863,134054,35296
56493,127343,134389,70300,111994,121740,72476,50539,40139,128882,118499
110205,110208,31999,136928,120319,69762,108421,68842,190,11916,41147
75427,52631,86993,27799,142539,43768,108304,4096,33477,109106,30690
45941,28070,73767,29128,73469,40238,51265,126185,36984,42914,28692
130454,20361,126234,120319,70300,12051,57628,25324,4074,56493,130963
147020,48862,94039,117626,123641,126666,144945,24975,29128,14315,129806
62448,127484,153452,73469,106951,64593,63922,88892,59876,22150,33426
124916,72215,91102,11779,142084,48443,64593,13328,68861,66650,40903
190,68861,85837,61592,30059,129092,136321,48044,29128,52642,130963
127358,96945,45154,126899,53592,4074,13735,29747,145710,112583,11777
31040,72075,54468,49842,80776,116457,190,147020,135341,59876,20362
45335,36659,142553,44355,14569,52642,127294,12066,68842,26657,135341
25216,24747,995,35204,129090,51265,69904,119898,116457,42966,44803
144945,142084,136928,75375,110923,44805,126290,20050,141296,113165,42014
97697,3598,75418,71216,114533,117626,14581,116704,47196,127867,28070
51305,120319,96402,63472,116407,82919,45941,11779,64365,59695,126899
109071,122649,82919,20361,87152,108304,126607,126291,127294,141901,3265
75418,123934,80389,127037,75375,51776,51274,144810,102195,119725,126588
11777,45941,13735,9511,39665,71694,117846,40236,135340,108867,11778
52501,63208,105671,13735,129090,83440,47670,56474,83437,56034,11778
135341,23063,127181,56493,14365,116454,128882,66782,122936,149370,44355
52122,36984,29747,65077,122644,120317,108304,33203,135341,142950,44355
140258,132122,3598,68909,49842,40903,126588,33426,144469,4096,33426
47665,52000,149776,132122,135092,52501,80003,87968,54664,80773,109978
71694,13768,120317,91182,11059,44806,80035,22479,73495,94039,129918
110208,126291,122079,45523,97374,126979,149776,11772,69904,86993,56693
142084,695,145020,144469,111368,109960,12532,133833,63045,51265,83439
111873,4096,116736,63255,108020,113274,122959,86993,79575,44803,6610
117613,207,40903,112583,67660,87968,116528,11059,30059,141164,114199
63208,29742,190,141296,38833,72215,130963,134594,119187,25324,117626
207,117613,40657,39660,122901,145728,42119,44355,56465,145710,76078
22479,107583,119187,35296,35296,88429,44794,127484,6610,130650,71248
145710,44803,146713,26651,51274,52955,127867,124154,84788,14542,126666
126291,83600,108421,6610,93520,6779,116454,59448,112583,11198,12532
40903,142553,121740,6387,113269,56034,14737,36333,4108,120319,96945
116454,54063,12532,9511,142539,11779,139688,133433,37113,107125,42914
148285,126781,6779,86562,6331,98623,148604,18039,96402,113030,31999
73778,53301,13804,144469,64594,54034,22479,108020,55430,113359,31999
142539,11772,111368,96167,128882,135340,63045,7487,107186,126234,129090
13328,68861,42966,20374,89814,112315,113165,113030,124154,71694,42119
