52644,71241,16878,4069,111390,109445,62165,25804,103522,43883,51114,57371,115935,28477,82780,111390,666,59669,81999,123503,145475,73767,138053,120206,81085,57371,61172,14386,124186,97794,52646,99437,58474
39667,4069,22348,80766,10992,96759,150268,101111,69567,107189,56466,64659,68842,113822,145748,95535,70425,137563,97544,3721,132792,56466,145743,86077,12526,72129,87324,131446,4787,87070,89477,43883,63922
4782,113822,105682,115288,103522,35571,124175,123966,55811,122673,52451,95535,96697,26016,87430,67333,68893,110451,38776,83960,61587,89486,14386,12179,3271,114558,68842,69209,149953,123503,56689,143215,62655
108525,111934,98627,126407,122805,64855,52646,129039,116389,25605,71719,109903,69723,38901,16339,72129,91157,120199,127290,61821,148235,72129,45101,122003,134388,125190,122399,91088,83960,110204,123763,152570,28477
66643,12352,56696,122473,91157,114533,113822,6332,109071,28548,117946,69209,147409,148288,10992,30522,124186,127193,49029,72129,69198,147409,58161,38901,107028,63226,133553,31044,30690,152570,45101,72059,116101
98238,4688,111227,71225,24745,84058,97548,4787,64855,69567,56689,125287,69198,54433,143186,108847,69209,131767,117610,141137,706,142091,125375,39667,154414,143060,113822,37423,126425,19418,57371,111227,38776
97548,11818,140923,108968,11784,30690,67333,113282,97794,51267,97794,85840,87098,68582,67766,125824,49843,131942,98770,121474,43911,81600,126429,127193,142574,75784,133551,86730,122457,40161,25804,94635,133553
67333,111390,116389,149953,117991,64659,124474,127207,42048,51659,113822,49029,22348,82157,67784,3920,98770,30522,98770,123503,7713,125375,73767,142574,68841,105682,61453,3904,52141,62165,132140,86077,97814
61011,57939,67470,133802,116238,11919,132140,116101,64919,85834,135220,133731,87187,127866,71225,1510,154414,150017,124185,64988,64409,132792,114282,82157,115767,138066,122683,105412,11818,125375,113822,109071,61172
71617,16878,74302,30690,40234,122003,39667,12513,43599,28548,152570,110086,98671,148133,36984,49029,131422,142574,123097,145727,25670,24216,91318,3721,51267,89477,68582,66649,148585,25605,69201,26021,127915
21707,111395,150017,139523,2096,12526,110086,58474,4787,68582,109072,70425,80389,97794,82780,12513,86730,147295,127661,12352,61172,122805,114558,109903,58161,105412,52447,117610,12355,122399,126406,91318,107950
61008,48990,13474,148443,33424,123763,24362,126491,61011,124186,108847,117991,71241,29744,87098,91318,10992,115272,125190,113282,124474,108812,99437,43599,113282,101111,61587,38901,137417,56693,125287,59719,38818
11917,56693,129188,3920,75784,14744,35182,114398,51114,12352,34263,2096,80389,106522,148288,154414,24515,73771,108477,37784,126491,67333,122805,43865,125315,91790,121474,4688,154414,14386,70425,104283,75784
1510,125824,131938,124426,7713,51267,4688,104283,40235,55549,64788,120782,107531,142091,92275,124484,104283,126584,67362,64919,47202,54034,24216,108016,71225,82157,3271,85832,98770,38776,107950,16878,38961
12355,49843,148443,87098,145475,57371,84058,74381,29744,67362,51114,52447,121315,60074,1510,122473,43173,139523,145743,12692,125827,63922,47510,66643,3271,120199,69221,60756,107125,43865,124460,71690,80389
115597,27856,43865,97794,59562,90526,73771,135220,107805,30522,127207,1642,122003,103522,69002,42048,25670,56689,7713,142091,141137,109450,125824,68842,117610,73561,35182,130170,106522,51114,122003,70403,45101
69198,97794,145475,131942,143186,129185,148235,69221,99411,124411,72787,154414,97542,140923,111938,115272,24216,19418,55811,99437,21860,150287,12737,129622,11784,148235,35444,127915,118503,108968,122673,82780,137563
123503,107950,24745,51659,6381,139775,73771,148439,127866,104283,124426,30488,72075,6519,3920,110546,138066,126429,64659,51267,6519,64919,27550,137417,125287,86678,127290,121315,13474,131900,12179,6376,139485
27550,91936,148,12513,148,29744,59454,28477,39667,92275,125827,64659,115812,147409,130137,132779,126521,11264,134388,126429,145727,11264,59719,127915,118068,56466,22348,43883,135220,103522,133802,57371,154303
43911,18607,66641,52448,126014,54433,24515,125287,85834,28548,152570,13474,72787,61453,113822,12352,47868,55549,3721,99411,106876,96697,96675,110451,148585,127866,3904,6463,125187,31044,85832,91790,11784
116238,73771,143186,148288,108968,52129,125827,96697,60994,87070,124186,1642,117610,152570,97794,98348,64409,28477,99361,105682,148439,106522,121591,47868,91936,12352,56693,71719,95308,111227,106522,115935,60994
40541,40161,22348,126014,12355,49029,80766,30690,7713,106937,109072,11919,111395,97989,95308,69002,121315,87430,6463,11919,64536,154303,81600,37784,86077,11919,115812,27550,91790,133553,143060,30522,106277
66641,148235,117611,132793,61587,121315,13474,86763,105142,64988,40541,107805,69002,86077,47510,45101,1510,71617,27856,125375,40541,38776,125824,87324,62655,97283,121656,97283,24216,12692,126414,4069,148305
35571,123002,44917,59669,108968,114414,109071,123966,121315,4782,59719,113932,131552,44917,126491,51267,69209,4509,125287,67333,141137,54437,64409,137417,99361,74955,51114,13474,107125,89486,125190,111390,12526
110086,72129,43599,117610,82157,99411,25804,135220,57823,138019,106522,126230,143060,111395,45101,66649,143186,28548,43843,105682,25804,40161,131553,126407,56466,127915,64988,143989,143989,10676,97548,147409,129188
6463,136054,124484,142574,67470,52951,115597,148585,92275,4782,114544,133833,6376,114533,63922,56466,21707,61011,133551,43911,99437,111938,12537,119994,110204,121656,125375,55811,71241,123966,125287,127193,64536
61587,63922,109071,139523,125375,132793,129268,61453,91790,7713,138066,70403,1510,6519,58161,71225,51114,91088,124484,97283,131021,126516,109963,55811,123503,108477,113822,125187,108525,123966,105412,97989,58474
6381,6332,104284,18607,86077,29744,143989,132793,6519,2096,125315,129098,145748,2,118503,71690,10676,132793,74381,56696,107805,80766,52452,61589,43865,2,86678,97544,126584,132792,75784,131021,115470
24745,123763,60074,74955,104284,59669,91088,126521,6463,96726,133833,133731,52452,12737,124185,43883,71241,114398,25670,65780,4787,67362,133553,51006,74381,117611,38901,117610,147409,12352,41054,126407,86763
126584,41054,2,43533,148235,54433,107028,37423,75784,39667,96759,125315,66643,125187,13474,67784,20364,51006,4787,40235,115470,150017,67333,127915,25670,54479,57939,97794,72787,103522,138416,129039,125187
