49039,56474,54063,138212,87966,82881,55436,16994,73371,44850,97692,122153,12061,144546,132171,66534,112490,124702,133333,113305,70772,120184,110684,133942,26653,38819,121664,111148,133333,10480,1087,60857,26307
6443,149422,131918,59374,113697,63044,10480,126672,111222,120518,85346,62337,120325,85484,56686,110447,127469,114936,104356,109071,43599,73486,147269,123440,114291,75399,124394,68875,73100,138019,113027,131923,72782
58212,55827,75374,75440,134444,109068,137998,138016,144944,147269,120518,107025,10671,73584,96403,91620,73584,56686,11299,112215,32882,145744,52502,26464,13710,116487,123147,32695,142552,131952,12490,11681,144552
29720,26653,43691,133333,48369,73123,124518,120769,138069,116243,117846,43691,123494,68869,91455,43691,26902,83789,126427,110259,12350,118629,139491,55232,56469,122999,4096,14578,59666,69195,122808,118498,43594
145749,115922,12349,14391,86081,109685,144740,126672,138069,114398,98628,121570,11199,55827,14391,92535,6448,113512,68875,53228,149416,49473,51268,125185,113512,132042,145002,4101,134034,91130,73467,13591,62192
126181,134034,85427,119894,83600,138019,56474,98025,67829,23355,114398,40683,145749,12352,40541,92535,56801,49473,75194,38881,11199,125154,125286,148077,149714,4101,54063,115922,133970,53229,40541,10480,12350
73100,12352,75440,111375,125822,122500,114544,144546,131385,113305,90652,114403,98627,144740,123978,20667,52447,32882,131385,123932,110439,4521,133027,54034,23039,42374,6782,69209,145041,10447,121664,149422,55833
142574,89814,126291,6330,26902,29720,128666,126884,123933,30059,120112,117613,11059,52118,60146,14578,44820,11059,107584,134388,43594,134034,113360,38881,42648,75908,113305,38881,115294,129874,49039,11306,59562
142552,114544,73123,127289,4095,114291,149422,148443,133333,124971,75908,133027,93363,16822,12490,70772,125154,107950,59678,91620,87966,40683,134444,10671,109068,92536,136054,125822,143318,106954,87100,95309,48369
142566,56696,44850,48862,55232,99371,126398,54063,113305,117670,13537,111148,140791,85427,6448,14576,104625,138016,129375,26464,12353,112528,32001,144552,107584,122153,52447,137998,90652,3271,120772,71721,112318
124394,131923,143318,32882,52502,148443,60544,11771,104434,144546,128666,55232,145887,118498,52447,78998,60146,4096,117846,43691,104625,127299,13710,47200,127299,98628,16338,126520,14391,40683,118954,75374,42374
138019,126229,110439,85310,44820,132171,132171,26307,52125,135364,116877,143318,120112,137151,114936,11299,120325,52447,95309,142566,56686,149422,113360,92536,32001,21409,56470,97986,27197,145744,115294,114403,112527
19889,153452,106954,20374,44778,38819,135364,27197,85346,52502,80351,113027,55827,10447,7385,138019,118954,107584,49039,125286,50323,60146,135364,75399,126886,131385,126884,84195,7491,51268,106570,9477,43691
4095,53228,129054,126410,43697,122808,71721,86118,56801,6443,43599,78998,82881,142566,4521,85346,63292,110209,12174,133970,60146,11299,107025,113275,112211,17633,6354,126398,128666,104434,106954,121570,90652
44820,48466,145744,12352,70301,92561,12174,9477,56474,59666,147269,109068,147024,6443,10447,138016,6782,99371,142567,129189,144546,136054,70005,85400,52125,56523,137998,113027,128666,20374,126520,38352,142574
72738,111658,123932,123932,148608,117613,75194,38881,122500,7487,73371,38352,125826,123440,73371,52502,72782,85310,70005,55833,90590,11781,17633,116869,26464,88874,114936,68896,126427,127299,57274,99371,26643
23355,125154,68354,113360,4079,139491,141144,81457,142671,149103,129375,98628,129375,114235,68861,91899,110439,44801,56496,56469,125001,119899,142574,40541,129189,132171,104625,43599,27945,90652,87100,59374,97986
10480,69209,107950,123978,56523,117670,43856,124470,55436,119899,149103,138016,107025,83612,78998,80680,125622,42648,118498,73486,22094,92536,42241,92536,110684,135364,120769,56523,107584,55436,39607,125826,125154
118498,149422,91899,116487,32695,60757,136054,7711,58161,28546,19889,121664,43594,148608,137151,125293,52118,63044,43518,16338,129874,23355,126321,56469,98025,63044,121316,133435,123523,12349,56496,45508,4079
145744,138212,97986,69744,70301,11781,60757,19759,12352,98627,73123,133942,93363,41095,91092,12349,112215,6354,4095,73820,56469,141144,16822,4079,98025,68354,122808,123523,127299,27197,146017,28482,128504
